image_id,image_width,image_height,hsv_dominant,hsv_cluster
00ab5f960.jpg,32,32,[111.50195312 182.3359375   48.52246094],23
00ab68758.jpg,32,32,[100.99023438 196.84082031  58.20800781],9
00abee27d.jpg,32,32,[ 95.95605469  84.38085938 123.81835938],19
00acaac4f.jpg,32,32,[109.14355469 133.79199219  69.03125   ],0
00ad1b99d.jpg,32,32,[101.51660156 215.98339844  50.34277344],35
00ae308a0.jpg,32,32,[89.33984375 73.40039062 87.67480469],28
00ae86931.jpg,32,32,[100.703125   220.17578125  30.3828125 ],13
00af75a14.jpg,32,32,[108.12109375  52.42578125 131.28222656],34
00af95e86.jpg,32,32,[115.97460938  27.39453125  89.63378906],30
00afeee04.jpg,32,32,[103.625      103.16992188  58.47167969],8
00afef099.jpg,32,32,[106.20507812  89.03613281  91.67871094],4
00b068427.jpg,32,32,[109.85546875 236.56933594  35.46582031],13
00b08514a.jpg,32,32,[108.93945312 121.03515625  74.35351562],48
00b107acf.jpg,32,32,[106.5390625   15.80273438 134.58300781],33
00b111ae4.jpg,32,32,[ 95.98828125 234.45410156 110.54003906],25
00b12b824.jpg,32,32,[99.515625   28.84472656 90.67480469],11
00b1bf1a2.jpg,32,32,[100.04394531 150.31835938 114.73242188],26
00b23ba7b.jpg,32,32,[116.015625    25.76660156  88.01757812],30
00b26721d.jpg,32,32,[ 96.99511719 214.43359375  75.02148438],47
00b281ca9.jpg,32,32,[108.68652344 172.93945312  46.45507812],23
00b2a7cbd.jpg,32,32,[100.83203125 186.5625      52.17675781],9
00b3251e8.jpg,32,32,[89.3359375  77.01757812 44.61523438],20
00b32bc04.jpg,32,32,[101.23535156 154.36523438  65.54785156],38
00b47a21b.jpg,32,32,[102.32324219 197.40039062  98.42675781],21
00b499808.jpg,32,32,[ 61.33398438   7.26660156 193.46972656],46
00b4e0964.jpg,32,32,[ 97.83886719 215.3671875  111.07226562],25
00b50648d.jpg,32,32,[ 22.49902344  25.77148438 186.1640625 ],43
00b547054.jpg,32,32,[ 94.62988281 148.3984375   99.203125  ],44
00b57297d.jpg,32,32,[107.36523438 221.83300781  33.27832031],13
00b575504.jpg,32,32,[ 59.38574219   9.82617188 151.97363281],10
00b590f9c.jpg,32,32,[104.83984375  18.18554688  87.05273438],30
00b6a23c2.jpg,32,32,[61.19238281 95.40625    75.63769531],31
00b6a447c.jpg,32,32,[108.15332031 215.1328125   45.59960938],35
00b75f639.jpg,32,32,[ 93.06152344 193.08984375  72.14160156],21
00b846e38.jpg,32,32,[ 87.34375    191.27246094  90.66894531],21
00b860464.jpg,32,32,[ 94.08789062 238.11816406  49.01074219],17
00b8679e1.jpg,32,32,[101.72070312 184.6953125   89.76855469],21
00b8b6f4a.jpg,32,32,[ 88.44628906 156.00683594  89.796875  ],44
00b942b4d.jpg,32,32,[ 97.45410156 128.49609375 118.421875  ],26
00b9add0a.jpg,32,32,[ 97.1796875  119.29296875  46.203125  ],40
00b9c1695.jpg,32,32,[ 80.33007812  17.7734375  157.05566406],10
00b9c4491.jpg,32,32,[111.12792969 241.8203125   49.13867188],41
00ba1e4dd.jpg,32,32,[102.85253906 211.5         55.11523438],35
00bb65eba.jpg,32,32,[109.24414062 123.91210938  84.18457031],48
00bc02187.jpg,32,32,[93.92675781 70.37792969 86.12988281],28
00bc32969.jpg,32,32,[ 94.27734375 155.71191406  93.48535156],44
00bc5dcb4.jpg,32,32,[101.72070312  85.4140625  149.22949219],12
00bc80575.jpg,32,32,[100.48828125  97.91992188 135.7421875 ],12
00bc9b822.jpg,32,32,[ 96.14648438  52.74609375 133.06933594],34
00bd1820a.jpg,32,32,[ 95.16699219 194.6171875  117.93457031],25
00bd8945d.jpg,32,32,[104.27832031 207.35253906  51.60058594],35
00bda63d1.jpg,32,32,[109.80859375 128.12890625  81.49804688],48
00bdb4df7.jpg,32,32,[ 89.17285156   4.72851562 137.85058594],33
00be74b9b.jpg,32,32,[101.51757812  89.7890625   71.11816406],37
00beafd62.jpg,32,32,[ 97.42089844 191.66503906  91.1171875 ],21
00bf5cdfc.jpg,32,32,[104.06933594  40.36523438 123.43847656],14
00bf86cc5.jpg,32,32,[ 85.58007812 156.77929688  55.1875    ],38
00bfb0282.jpg,32,32,[116.35644531 239.14160156  31.39648438],13
00bfb6baf.jpg,32,32,[ 97.28222656 127.70117188  37.65527344],40
00c0cc33f.jpg,32,32,[100.52636719 120.06445312  47.90917969],40
00c0f5958.jpg,32,32,[ 96.75488281 120.65039062 102.61816406],32
00c11862d.jpg,32,32,[112.3359375   42.37890625 135.27539062],14
00c122ce1.jpg,32,32,[100.84277344 215.41699219  45.20019531],35
00c15630e.jpg,32,32,[ 85.33496094  19.88085938 131.54785156],3
00c1ea1a8.jpg,32,32,[109.92675781 240.68359375  47.75      ],41
00c206813.jpg,32,32,[105.93164062 111.11621094  76.81054688],48
00c28b072.jpg,32,32,[74.171875   93.62890625 53.79589844],8
00c3b7275.jpg,32,32,[109.64648438 122.56933594  67.24707031],48
00c47151c.jpg,32,32,[ 94.9453125  244.76855469  45.41308594],41
00c4be6fa.jpg,32,32,[ 53.640625   127.47753906  73.32128906],16
00c4d7198.jpg,32,32,[ 99.09472656 171.61621094 108.14453125],42
00c5152fc.jpg,32,32,[114.58984375  29.          85.66796875],30
00c52886d.jpg,32,32,[100.47167969 241.70898438  48.66503906],41
00c578cdd.jpg,32,32,[108.70019531 166.01074219  40.93652344],23
00c5d05ab.jpg,32,32,[107.72167969 229.38574219  43.78027344],2
00c5e4817.jpg,32,32,[ 98.39550781 133.6796875   31.41113281],22
00c643d30.jpg,32,32,[100.95214844 186.14648438  89.53808594],21
00c64e396.jpg,32,32,[111.1875      92.33007812  85.91601562],4
00c6914ce.jpg,32,32,[ 97.93457031 195.65722656  90.7578125 ],21
00c6ad714.jpg,32,32,[94.76464844 89.765625   93.38769531],4
00c6e7244.jpg,32,32,[ 27.83984375  53.22167969 105.20996094],6
00c724ba6.jpg,32,32,[104.96386719 208.64355469  51.45996094],35
00c74d4fb.jpg,32,32,[104.64355469 123.79492188  51.56835938],40
00c907d29.jpg,32,32,[112.33984375 180.39941406  40.40429688],23
00c97988a.jpg,32,32,[106.74023438 230.29980469  24.79394531],13
00cad69fb.jpg,32,32,[ 97.52246094 122.61523438  54.20605469],40
00cafda46.jpg,32,32,[102.53417969 239.90234375  65.68457031],17
00cb63085.jpg,32,32,[ 97.5546875  243.44921875  38.49414062],41
00cb64f0b.jpg,32,32,[ 80.59472656  19.83984375 151.22167969],10
00cbaedeb.jpg,32,32,[103.53515625 212.89941406  89.58789062],47
00cc6e1ac.jpg,32,32,[106.60449219 150.82910156  59.50292969],38
00cc874bd.jpg,32,32,[ 99.6875    114.7109375  54.5      ],40
00ccafdf1.jpg,32,32,[110.19628906 129.28417969  66.83984375],0
00ccc3a09.jpg,32,32,[102.97558594 112.89941406  69.83105469],48
00cd53ea8.jpg,32,32,[ 31.55078125  14.5390625  137.42773438],36
00ce58589.jpg,32,32,[ 95.15722656 231.27246094  50.59277344],2
00cfe6c74.jpg,32,32,[101.5625      71.77929688  62.22070312],28
00d0cd3bd.jpg,32,32,[105.80664062 237.23828125  58.88964844],17
00d12d3bb.jpg,32,32,[104.42773438 145.71582031  59.        ],0
00d13d6fc.jpg,32,32,[111.30859375  71.24023438 111.68261719],24
00d1dc65b.jpg,32,32,[ 87.34375     17.26757812 130.06640625],3
00d206d06.jpg,32,32,[104.27148438 207.62792969  68.90820312],47
00d25ceea.jpg,32,32,[89.87695312 65.91113281 95.0859375 ],27
00d33f521.jpg,32,32,[ 81.12890625  28.71582031 114.93652344],3
00d35510d.jpg,32,32,[ 96.60449219 223.41992188  72.04492188],47
00d38a622.jpg,32,32,[103.35546875 187.94824219  63.79785156],9
00d435eae.jpg,32,32,[103.06445312 206.28515625  55.50195312],35
00d58aa07.jpg,32,32,[ 77.10253906 128.90820312  66.48828125],16
00d6233bc.jpg,32,32,[105.06445312 247.61621094  65.11816406],17
00d69676f.jpg,32,32,[116.30859375 243.11425781  46.74121094],41
00d779140.jpg,32,32,[107.76269531  42.74804688  92.13964844],11
00d83c58e.jpg,32,32,[108.35839844 243.08789062  44.8515625 ],41
00d85d54f.jpg,32,32,[108.58789062 137.578125    69.86425781],0
00d89dfdc.jpg,32,32,[105.06347656 106.68261719 109.32714844],19
00d8c745b.jpg,32,32,[106.60546875 227.7109375   43.23144531],2
00d9bb194.jpg,32,32,[ 97.71777344 134.04589844  45.13476562],22
00da207ef.jpg,32,32,[105.82421875  17.96972656  99.75683594],30
00da31dcb.jpg,32,32,[109.65429688 237.58496094  37.6171875 ],41
00db890ad.jpg,32,32,[112.78515625 225.93066406  23.80078125],13
00dc0b515.jpg,32,32,[ 33.98046875   5.08886719 228.66503906],5
00dc72cbc.jpg,32,32,[ 90.84765625  18.03710938 123.35449219],3
00dc8f0db.jpg,32,32,[101.90332031 104.22363281 144.05371094],12
00dd07ddc.jpg,32,32,[107.81640625 225.4921875   30.74414062],13
00dd14958.jpg,32,32,[104.17578125 211.98828125  68.28320312],47
00dd2a895.jpg,32,32,[ 97.4765625  207.3203125   51.72558594],35
00dd81ff6.jpg,32,32,[ 97.45117188 133.38476562  71.45410156],0
00dda2177.jpg,32,32,[ 96.95117188 211.359375   120.75097656],25
00ddb1020.jpg,32,32,[ 21.76269531   7.10253906 245.45410156],5
00ddbdbaf.jpg,32,32,[116.19726562 240.38183594  39.30175781],41
00dea4e84.jpg,32,32,[104.78515625 202.08007812  52.81542969],35
00df647a8.jpg,32,32,[ 95.73535156  15.20996094 133.39355469],33
00dfa2e78.jpg,32,32,[108.25195312  64.20703125  69.88769531],28
00e027839.jpg,32,32,[105.37304688  65.40136719 109.64550781],24
00e036ef4.jpg,32,32,[89.6171875  74.16503906 45.09277344],20
00e0bae17.jpg,32,32,[ 89.43847656 121.5703125   43.82421875],40
00e0d2251.jpg,32,32,[109.03808594 237.97460938  39.39550781],41
00e20e92c.jpg,32,32,[101.58398438 204.70214844  47.71582031],35
00e29b68e.jpg,32,32,[ 67.3671875    2.12402344 240.29785156],5
00e351c6f.jpg,32,32,[74.6171875  65.109375   98.90820312],27
00e36ca6b.jpg,32,32,[100.48925781 200.5546875   48.88964844],35
00e3a7230.jpg,32,32,[ 27.46191406  95.70507812 102.96386719],49
00e58cfc2.jpg,32,32,[103.63769531 104.84375    100.39550781],4
00e5dcfec.jpg,32,32,[115.03027344 236.4296875   36.86425781],13
00e68a451.jpg,32,32,[104.48144531 148.1328125   73.56933594],0
00e7b68d6.jpg,32,32,[63.41699219 90.97265625 77.48046875],31
00e7ee62a.jpg,32,32,[ 97.12304688 241.03027344  66.66210938],17
00e82d97d.jpg,32,32,[103.47460938 211.25878906  55.25097656],35
00e86b59c.jpg,32,32,[ 22.65722656  64.85546875 111.66796875],6
00e886df9.jpg,32,32,[104.42285156 227.57617188  23.79492188],13
00e890990.jpg,32,32,[106.15820312 210.62207031  50.69140625],35
00e933e1f.jpg,32,32,[ 87.81347656 159.42773438  53.99902344],38
00e9ce8b0.jpg,32,32,[104.38085938  27.68164062 124.296875  ],14
00ea16fd7.jpg,32,32,[ 81.7578125   32.29980469 141.52636719],3
00ea2759e.jpg,32,32,[ 97.77246094  83.36621094 136.640625  ],12
00ead99e2.jpg,32,32,[100.39257812 189.5625      86.71679688],21
00eb42663.jpg,32,32,[ 75.45019531 112.82324219  85.09082031],32
00ebaeafe.jpg,32,32,[81.04394531 36.50976562 84.89648438],11
00ebbf232.jpg,32,32,[107.02832031  41.7734375  144.00976562],39
00ec0c6aa.jpg,32,32,[106.10644531 246.44824219  62.859375  ],17
00ec1da9d.jpg,32,32,[74.640625   97.79785156 55.06640625],8
00ec746bb.jpg,32,32,[118.26757812  17.3671875  183.91894531],18
00ecb6855.jpg,32,32,[104.12695312 176.58886719  34.89355469],23
00ece0a62.jpg,32,32,[110.82324219 235.08984375  37.44628906],13
00ed2bfdb.jpg,32,32,[113.09082031 240.25976562  41.70800781],41
00ed5f01b.jpg,32,32,[ 79.58007812 121.36914062  52.83398438],16
00ee21090.jpg,32,32,[104.015625   206.14550781  54.44335938],35
00efe6d6c.jpg,32,32,[ 55.26464844  46.38378906 120.04589844],29
00f0068db.jpg,32,32,[113.62109375  15.45605469  81.546875  ],30
00f035e8f.jpg,32,32,[105.35449219  72.58984375  93.8046875 ],24
00f0fb36a.jpg,32,32,[ 99.89160156 214.35058594  45.44433594],35
00f103c9b.jpg,32,32,[ 95.99414062 230.59179688  70.06640625],17
00f13daf2.jpg,32,32,[128.27050781  11.10839844 137.86328125],33
00f18fac6.jpg,32,32,[99.31152344 41.31738281 91.82519531],11
00f19e6bc.jpg,32,32,[100.98339844 184.91308594  50.51074219],9
00f1ada8e.jpg,32,32,[110.63378906 126.02148438  72.14453125],48
00f1c4f01.jpg,32,32,[100.63574219  90.84277344 137.14550781],12
00f24b45c.jpg,32,32,[110.14453125 124.4609375   65.78808594],48
00f283a9b.jpg,32,32,[ 96.5        245.13867188  45.98925781],41
00f28b9db.jpg,32,32,[73.24707031 58.58007812 99.30761719],27
00f2effbb.jpg,32,32,[111.44433594 207.90527344  38.90625   ],35
00f31a8aa.jpg,32,32,[ 76.74414062   7.18066406 144.72753906],10
00f3473ab.jpg,32,32,[ 89.8046875  176.25976562  36.09375   ],23
00f3a34d7.jpg,32,32,[110.93261719  20.37597656 131.09765625],33
00f3af8f9.jpg,32,32,[103.13867188 220.67382812  65.24023438],47
00f3b3424.jpg,32,32,[102.49609375 230.44628906  48.43652344],2
00f400aaf.jpg,32,32,[101.35644531 228.47460938  46.75097656],2
00f4cfc00.jpg,32,32,[87.84082031 23.69335938 94.60253906],11
00f52a42b.jpg,32,32,[101.63867188 172.52636719  85.64648438],7
00f65e651.jpg,32,32,[100.29589844  81.37792969 131.7890625 ],12
00f6e4f76.jpg,32,32,[104.58300781  66.74707031  91.06738281],24
00f708175.jpg,32,32,[ 96.4296875  106.27832031  54.54492188],8
00f7eb6a6.jpg,32,32,[ 99.47460938 213.07617188  48.12207031],35
00f86959f.jpg,32,32,[ 19.05664062  25.66308594 189.48828125],43
00f8913dd.jpg,32,32,[111.38378906  37.86230469  80.20117188],1
00f95db30.jpg,32,32,[106.24511719  84.17285156 132.11132812],12
00f970313.jpg,32,32,[ 98.08789062 147.17578125  73.05273438],44
00f9c9a23.jpg,32,32,[ 98.86523438 145.72363281  85.73535156],44
00fa27dcf.jpg,32,32,[ 92.63476562 205.75683594  42.73730469],35
00faeedcd.jpg,32,32,[110.77734375 242.77734375  48.22949219],41
00fafce7f.jpg,32,32,[109.8203125  237.05957031  34.97753906],13
00fb1dc8d.jpg,32,32,[94.19140625 88.11230469 65.30761719],37
00fb4ec4c.jpg,32,32,[90.58300781 44.40917969 76.94140625],1
00fc51232.jpg,32,32,[90.98828125 41.09667969 86.61230469],11
00fc62a1b.jpg,32,32,[ 67.72558594  36.61914062 105.29101562],29
00fcae382.jpg,32,32,[ 65.10449219 129.34863281  63.18847656],16
00fcdb15c.jpg,32,32,[103.63769531 200.35351562  88.53613281],21
00fd837c6.jpg,32,32,[ 17.83007812  77.10058594 121.2578125 ],6
00febb0e8.jpg,32,32,[114.19628906 229.52832031  44.74023438],41
00fed32a5.jpg,32,32,[107.46679688 139.85253906  70.71972656],0
00fef1178.jpg,32,32,[109.30664062 148.67382812  66.86523438],0
00ff06a1f.jpg,32,32,[108.94628906 240.41113281  46.16601562],41
00ff19c7b.jpg,32,32,[105.22851562 207.55664062  53.90234375],35
00ff5bd0b.jpg,32,32,[101.59765625 145.9296875  117.37695312],26
00ffb2f7b.jpg,32,32,[58.23828125 20.91210938 88.70898438],29
00ffc77a2.jpg,32,32,[104.00390625 198.95605469  87.45800781],21
0100a9375.jpg,32,32,[108.46679688 147.35253906  67.30664062],0
0100e8d86.jpg,32,32,[109.31347656 217.28222656  23.09082031],13
010121351.jpg,32,32,[ 96.65332031 215.07421875  75.26171875],47
01015b885.jpg,32,32,[110.64550781 243.24316406  53.26367188],41
01027d1d7.jpg,32,32,[109.16308594 214.09179688  47.93652344],35
0102fbbf9.jpg,32,32,[ 98.91210938 223.59179688  54.79785156],2
01034d8b2.jpg,32,32,[108.80957031 241.28222656  45.09960938],41
0103b4a88.jpg,32,32,[100.65625    206.20996094  55.13769531],35
0103e6841.jpg,32,32,[101.76464844 142.40234375  88.92285156],44
0104b9b90.jpg,32,32,[ 91.66113281 131.75683594  68.86035156],0
0104e3167.jpg,32,32,[ 39.13574219  10.26855469 140.79296875],36
0104e9f46.jpg,32,32,[102.85351562 211.2578125   95.39160156],25
0105ced9b.jpg,32,32,[ 25.21777344  60.78027344 108.95898438],6
0105cf277.jpg,32,32,[ 96.05957031 107.01660156  77.94335938],48
0105f1088.jpg,32,32,[101.87792969 211.3515625   46.20605469],35
010617112.jpg,32,32,[57.6015625  65.75488281 82.67773438],31
010653dab.jpg,32,32,[103.84570312 215.08300781  52.54296875],35
0106d8593.jpg,32,32,[64.37109375 90.73339844 72.29394531],31
0106f90ae.jpg,32,32,[ 64.43359375 121.36816406  59.89550781],16
0107be4c9.jpg,32,32,[ 86.94140625 153.53320312  50.98730469],22
0107fc273.jpg,32,32,[109.26660156 225.98535156  45.12597656],2
01081e803.jpg,32,32,[109.39160156 153.93359375  59.44140625],38
01085d73e.jpg,32,32,[ 14.10253906  78.86425781 175.85058594],43
0108ad899.jpg,32,32,[ 77.42871094  52.29589844 117.18847656],27
0108b6dff.jpg,32,32,[ 85.54980469 103.78125     97.12402344],4
010a065a3.jpg,32,32,[109.79785156 189.49609375  47.2734375 ],9
010a6fd46.jpg,32,32,[108.34179688 154.328125    65.29296875],38
010a8a01a.jpg,32,32,[106.69726562 169.89648438  59.24023438],38
010b2f6bb.jpg,32,32,[116.67578125 236.74804688  36.32324219],13
010b66d80.jpg,32,32,[100.9765625   50.37890625  75.45410156],1
010babb89.jpg,32,32,[100.015625   175.65332031  91.18652344],7
010c52c16.jpg,32,32,[104.95703125  86.30566406  85.44628906],4
010c876a9.jpg,32,32,[ 93.72851562 116.50976562  84.16601562],32
010d15752.jpg,32,32,[108.37597656  63.96289062  71.04980469],28
010d318f5.jpg,32,32,[107.66894531 138.60449219  66.11230469],0
010d888b8.jpg,32,32,[100.92089844 113.69140625 115.40820312],19
010d9cf33.jpg,32,32,[101.85644531 226.546875    50.01855469],2
010dfa6be.jpg,32,32,[ 82.87597656 112.39941406  90.89257812],32
010f9d359.jpg,32,32,[ 98.91894531 215.97558594  72.20800781],47
010fabc5d.jpg,32,32,[104.19042969   2.98632812 225.73535156],18
010fafa3d.jpg,32,32,[ 30.01953125  17.54394531 147.25488281],15
010ffc277.jpg,32,32,[ 90.09277344 109.16210938  40.10449219],8
011027e4b.jpg,32,32,[101.1875     176.82910156 102.18945312],42
0110c8ea6.jpg,32,32,[109.85449219 239.74414062  45.765625  ],41
011121bb6.jpg,32,32,[ 99.6875     146.92675781  68.91308594],0
011137db1.jpg,32,32,[114.87695312  71.78320312 113.37402344],24
011254c64.jpg,32,32,[110.34082031  11.90917969 156.3515625 ],33
011257630.jpg,32,32,[ 88.77636719 160.54882812  74.20507812],44
0113453bd.jpg,32,32,[101.45996094  38.55957031  79.703125  ],1
0113b313a.jpg,32,32,[ 87.70507812  52.58300781 152.21289062],39
0113c917b.jpg,32,32,[103.14355469  86.42480469  97.9296875 ],4
011426d17.jpg,32,32,[103.76757812 244.97558594  58.20703125],17
011589d1f.jpg,32,32,[ 14.13671875   1.56542969 253.46386719],5
011598fb2.jpg,32,32,[107.54589844 194.96582031  51.1484375 ],9
0115a40b5.jpg,32,32,[ 87.33398438 140.3828125   90.0546875 ],44
0115b87f1.jpg,32,32,[ 99.28417969 157.10253906  58.69824219],38
01176a2ab.jpg,32,32,[105.47265625 197.84765625  56.78710938],9
0117736ac.jpg,32,32,[108.6015625  201.34375     49.41015625],35
0117bc68d.jpg,32,32,[75.51757812 70.421875   97.83886719],27
01184d414.jpg,32,32,[100.36230469 223.97949219  42.31835938],2
01187f300.jpg,32,32,[106.33886719 177.58691406  46.64550781],23
0118f7c76.jpg,32,32,[ 79.67382812  10.81933594 122.74023438],3
011916094.jpg,32,32,[89.92089844 75.54199219 71.99023438],28
01192dade.jpg,32,32,[105.62988281 130.44238281  55.1484375 ],40
0119b3ef3.jpg,32,32,[80.50976562 48.22167969 82.89550781],1
0119f8931.jpg,32,32,[ 59.13671875  13.89550781 154.83007812],10
011a32d23.jpg,32,32,[ 97.07617188 232.82910156  68.37695312],17
011b4269f.jpg,32,32,[ 89.31542969 155.72460938  85.03710938],44
011b9e390.jpg,32,32,[106.29589844 140.16796875  70.37109375],0
011bd6a9c.jpg,32,32,[ 86.88671875 176.77636719  50.60253906],23
011c07777.jpg,32,32,[ 75.85546875   9.671875   126.02246094],3
011d04e6a.jpg,32,32,[ 94.38378906  95.97753906 126.27148438],19
011d2ada5.jpg,32,32,[ 18.125       26.79199219 189.68945312],43
011d348b5.jpg,32,32,[ 75.45214844  43.36621094 118.29101562],3
011d3c832.jpg,32,32,[115.67285156 241.89746094  35.74316406],13
011d6d5cc.jpg,32,32,[109.31347656 182.88378906  61.33203125],9
011e58797.jpg,32,32,[107.12207031  93.87304688  70.35253906],37
011e85e74.jpg,32,32,[110.07226562 236.92089844  52.02539062],41
011e93715.jpg,32,32,[107.19628906  72.73632812 119.59375   ],24
011ef970d.jpg,32,32,[ 97.78515625 145.76269531  71.59375   ],0
011f4ad27.jpg,32,32,[102.75585938 214.73242188  50.45410156],35
011f9ac42.jpg,32,32,[ 99.57226562 112.51171875  68.74609375],48
012080223.jpg,32,32,[106.62402344 223.78808594  54.50488281],2
012083ce6.jpg,32,32,[86.12890625 98.93847656 90.87792969],4
012178464.jpg,32,32,[108.81640625 129.57128906  61.39550781],0
0121c76e4.jpg,32,32,[ 66.05761719  52.90722656 127.87402344],29
0121dc132.jpg,32,32,[ 95.60644531 202.92578125  45.11425781],35
01227fd61.jpg,32,32,[104.67285156 226.52539062  49.58203125],2
0123698bd.jpg,32,32,[ 43.8828125   10.703125   172.95410156],46
0123813cf.jpg,32,32,[ 93.1015625  157.01171875  67.35351562],38
0123f6aad.jpg,32,32,[104.17675781 196.9375      53.09375   ],9
012413c23.jpg,32,32,[ 94.95898438 169.56933594  66.61328125],38
01242922e.jpg,32,32,[92.49609375 77.72949219 44.22753906],20
012552aca.jpg,32,32,[ 95.16503906 197.37597656  77.83300781],21
012650ade.jpg,32,32,[100.23730469 119.77636719  48.06933594],40
0126e3200.jpg,32,32,[ 96.66210938 142.56152344  89.78027344],44
01271188c.jpg,32,32,[ 94.63476562 133.36132812 112.62695312],26
0127f4737.jpg,32,32,[107.01953125  55.7421875  130.33007812],34
012a79ead.jpg,32,32,[ 94.046875   193.86035156  92.75097656],21
012b28358.jpg,32,32,[ 82.98730469  82.89453125 101.79199219],27
012c93bbd.jpg,32,32,[ 87.91503906 157.08984375  74.73242188],44
012d50c04.jpg,32,32,[108.23535156  74.81640625  72.89550781],28
012d8cca1.jpg,32,32,[ 40.34667969   4.09375    236.27148438],5
012e1cf94.jpg,32,32,[106.00097656  82.71582031  84.10742188],28
012e5c9b7.jpg,32,32,[ 99.87011719 173.32910156  93.19433594],7
012e8cd9f.jpg,32,32,[108.17382812  80.01074219  93.77441406],24
012ea07c8.jpg,32,32,[ 96.30371094 206.62890625  51.31347656],35
012ea7445.jpg,32,32,[117.90136719  16.578125   133.34863281],33
012eae5d8.jpg,32,32,[ 91.25585938  26.64257812 155.37890625],39
012ec00aa.jpg,32,32,[ 99.96582031 158.1875      54.94238281],38
012ed5bf4.jpg,32,32,[ 96.92480469 146.26171875  40.05664062],22
012efb010.jpg,32,32,[ 99.53320312 213.21875     51.66113281],35
012f9f733.jpg,32,32,[103.47558594 206.59082031  31.15917969],35
01305423f.jpg,32,32,[ 84.64453125  42.64453125 117.40429688],3
0130673b8.jpg,32,32,[105.4765625   47.00976562 125.15917969],34
0131c32f0.jpg,32,32,[105.20019531 103.2421875   83.32519531],4
013239316.jpg,32,32,[106.60742188 133.73535156  67.47363281],0
013241413.jpg,32,32,[ 99.89160156 244.80957031  55.23046875],17
01327d427.jpg,32,32,[104.22167969 200.28417969  52.3984375 ],35
0132d82b5.jpg,32,32,[106.96777344 227.58105469  49.69042969],2
01330c594.jpg,32,32,[102.17578125 122.13671875  50.93652344],40
01330de35.jpg,32,32,[ 87.40527344  22.57421875 129.84179688],3
013376057.jpg,32,32,[ 71.68847656 135.29003906  62.83300781],16
01337ab2b.jpg,32,32,[ 51.61523438  40.29589844 113.79394531],29
0133db8eb.jpg,32,32,[108.52929688 183.97949219  55.31738281],9
0134d23cf.jpg,32,32,[ 20.80371094  36.82617188 162.93847656],15
0134d6f8c.jpg,32,32,[102.08496094 117.25097656  53.60839844],40
0135aa332.jpg,32,32,[87.62402344 70.69726562 57.63671875],20
0135f9e05.jpg,32,32,[ 96.44238281 209.32324219  51.73242188],35
01365c2c6.jpg,32,32,[102.54882812  20.09375     95.46582031],30
013690101.jpg,32,32,[109.92675781 206.97363281  46.58203125],35
01370ecc5.jpg,32,32,[104.75097656  64.16992188 109.46289062],24
01379d23e.jpg,32,32,[ 99.61425781   9.57910156 152.62597656],33
0137e0c97.jpg,32,32,[115.74121094 237.31738281  34.37207031],13
013853365.jpg,32,32,[89.87695312 26.83203125 97.43066406],11
013877751.jpg,32,32,[102.17382812 174.96972656 112.5546875 ],42
013894817.jpg,32,32,[107.65039062 166.00683594  55.5625    ],38
0138b5544.jpg,32,32,[ 95.9453125   37.36621094 140.34667969],39
0138d99b8.jpg,32,32,[100.18652344 146.76464844 126.75390625],26
01398b9f6.jpg,32,32,[ 95.40332031  61.3359375  106.52148438],24
013ad4e54.jpg,32,32,[94.60644531 43.50878906 75.90039062],1
013c67417.jpg,32,32,[104.26757812 246.38085938  57.08007812],17
013daeba9.jpg,32,32,[94.70898438 86.30957031 96.01367188],4
013de0034.jpg,32,32,[109.14550781 146.56640625  72.41015625],0
013e52efa.jpg,32,32,[89.95019531 88.76757812 73.71191406],37
013e8a916.jpg,32,32,[100.74121094 137.86328125  63.65625   ],0
013e8cbe4.jpg,32,32,[104.5234375   18.28125     86.12207031],30
013eb008f.jpg,32,32,[114.92089844 241.65136719  47.42382812],41
013ebe2c7.jpg,32,32,[ 94.97167969 193.69042969  72.30273438],21
013ee251e.jpg,32,32,[ 96.82226562 126.54492188  68.890625  ],48
013f26819.jpg,32,32,[ 94.88964844 175.0625      84.44238281],7
013f277d0.jpg,32,32,[109.98925781 145.22753906  68.609375  ],0
0140b622f.jpg,32,32,[105.13183594  59.9375     100.66210938],24
0140f5bef.jpg,32,32,[102.58691406 163.20703125  68.20410156],38
0141b6094.jpg,32,32,[104.11230469 135.35351562  84.96191406],44
01427bd61.jpg,32,32,[106.18066406 223.39648438  50.23925781],2
014291085.jpg,32,32,[103.36621094  88.06835938 101.72363281],4
014339c19.jpg,32,32,[ 95.67382812  38.14453125 118.89257812],14
0143632df.jpg,32,32,[108.2578125  140.81152344  68.63183594],0
01437aea5.jpg,32,32,[111.85644531 238.36132812  35.015625  ],13
0143da271.jpg,32,32,[ 87.28613281 121.82421875  58.81933594],40
014448bec.jpg,32,32,[107.546875    57.06542969  97.69433594],24
014449f8d.jpg,32,32,[ 99.85449219 171.38867188  53.48242188],23
0144781c3.jpg,32,32,[ 91.43554688 133.31542969  80.48632812],32
0144a4c27.jpg,32,32,[ 97.54980469 193.421875    80.67773438],21
0144d4786.jpg,32,32,[44.91015625 87.14746094 83.80175781],31
014559b92.jpg,32,32,[ 94.93652344 156.86914062  48.56054688],22
0145d0281.jpg,32,32,[109.24414062 113.79003906  65.97949219],48
0145e8b12.jpg,32,32,[ 91.578125   137.61914062  64.28417969],0
